playerID,feature1,feature2
grissma01,0.5309,0.0253
dyered01,1.2171,0.2403
grimsro02,1.0202,0.0607
bunniji01,2.1215,0.1364
suttodo01,1.7248,0.0815
earnsge01,2.2069,0.1912
nomohi01,1.4969,0.0679
haddiha01,1.5028,0.1789
niekrjo01,1.3782,0.0779
sainjo01,1.7875,0.1594
tobinji01,2.0101,0.2045
chandsp01,2.5972,0.2512
stoveha01,4.1306,1.004
rusieam01,3.5524,0.4292
blackew01,1.8692,0.1308
phillde01,2.5995,0.2546
piercbi02,1.789,0.1526
hoytwa01,1.9095,0.1424
griffcl01,2.8454,0.4165
pascuca02,1.7841,0.131
bahnsst01,0.833,0.0383
whiteea01,2.3558,0.1953
kaatji01,1.246,0.1165
sherdbi01,1.7486,0.1749
mcginjo01,2.7191,0.2285
waltebu01,2.7497,0.3175
williwo02,1.219,0.1174
hahnno01,2.9959,0.2664
burdele01,1.518,0.1517
mcdanli01,0.3826,0.0192
davisma01,0.2672,0.0256
waltebu01,2.7497,0.3175
mcnalda01,1.72,0.1153
hoopeha01,3.8047,0.6189
mussimi01,0.0968,0.0056
newhoha01,2.0305,0.1443
ferrewe01,2.146,0.3193
mathech01,2.6068,0.2337
quinnja01,1.7497,0.1167
siebeso01,1.6296,0.1284
lylesp01,0.0868,0.0089
mcgresc01,0.0,0.0
warnelo01,2.0959,0.1895
hardeme01,2.0599,0.1524
rootch01,1.7184,0.1361
lyonste01,2.217,0.2298
sherdbi01,1.7486,0.1749
ewingbu01,4.0783,0.8586
stephjo03,0.0,0.0
nehfar01,1.972,0.194
zachato01,2.0549,0.1447
sislege01,4.0229,0.6248
cadorle01,2.2902,0.1451
vandejo01,1.7932,0.1518
johnto01,1.1827,0.0565
vandejo01,1.7932,0.1518
giustda01,0.6006,0.0423
facero01,0.2274,0.0106
faberre01,1.894,0.1463
stonest01,0.6441,0.0265
donovbi01,2.8366,0.3094
smithle02,0.0626,0.002
goodedw01,1.7074,0.1382
hubbeca01,2.4075,0.1776
foxxji01,3.5106,0.7557
newsobo01,2.1954,0.1412
hillejo01,0.185,0.0037
hoytwa01,1.9095,0.1424
marquru01,2.0653,0.1175
nehfar01,1.972,0.194
darkal01,3.9491,0.5821
rommeed01,1.6292,0.1578
ewingbu01,4.0783,0.8586
coopewi01,2.3551,0.2131
pruethu01,1.0047,0.0427
facero01,0.2274,0.0106
lemonbo01,1.9236,0.2407
wadderu01,2.6,0.1488
osteecl01,1.869,0.1531
dykesji01,3.5259,0.4855
finlest01,3.638,0.5587
grimebu01,2.4288,0.2484
martimo01,0.66,0.06
rhoderi01,1.7822,0.1358
caldwmi01,0.4528,0.0231
planked01,2.5508,0.2063
darkal01,3.9491,0.5821
gomezle01,2.4565,0.1603
morrija02,0.0018,0.007
wadderu01,2.6,0.1488
ruffire01,2.1961,0.2347
faberre01,1.894,0.1463
darkal01,3.9491,0.5821
dykesji01,3.5259,0.4855
derripa01,2.1762,0.1209
roepr01,1.8619,0.1111
breitte01,3.0134,0.3893
shockur01,1.9369,0.216
brownmo01,2.3185,0.1886
luquedo01,1.8658,0.1717
bridgto01,2.3656,0.1958
gladdfr01,0.14,0.0022
whitede01,4.2462,0.7308
hoytwa01,1.9095,0.1424
sislege01,4.0229,0.6248
wellsda01,0.2697,0.0121
newsobo01,2.1954,0.1412
cramedo01,4.0822,0.6061
marquru01,2.0653,0.1175
nehfar01,1.972,0.194
brechha01,2.0966,0.1495
wallabo01,3.6164,0.4436
bresnro01,3.0989,0.4716
ruckena01,2.3958,0.131
newhoha01,2.0305,0.1443
bushgu01,1.6324,0.1048
rudoldi01,2.4577,0.162
tiantlu01,0.8953,0.0628
wallabo01,3.6164,0.4436
hennemi01,0.0018,0.0
lewisdu01,3.6676,0.4195
rogerke01,0.0865,0.0066
ricesa01,3.8557,0.6298
bendech01,2.2623,0.2012
hernawi01,0.0843,0.0054
campbbi02,0.0371,0.0029
newhoha01,2.0305,0.1443
coopewi01,2.3551,0.2131
bonilbo01,3.4136,0.513
hubbeca01,2.4075,0.1776
pennohe01,1.9581,0.1742
bradlbi01,3.7166,0.5161
luquedo01,1.8658,0.1717
plesada01,0.0141,0.0
griffcl01,2.8454,0.4165
glavito02,1.866,0.1312
jenkife01,1.3474,0.0812
wallati01,3.6614,0.4105
bendech01,2.2623,0.2012
haineje01,2.0071,0.1357
ramospe01,1.0101,0.1092
gullibi01,1.4472,0.0754
vanceda01,2.1968,0.1538
becklja01,3.9925,0.6706
kellyge01,3.6948,0.5049
altroni01,2.3913,0.2261
paigesa01,0.6927,0.0112
brownmo01,2.3185,0.1886
sherdbi01,1.7486,0.1749
spahnwa01,2.3908,0.1801
toneyfr01,2.2143,0.119
maricju01,2.5705,0.1537
tovarce01,3.7426,0.5605
camniho01,2.0767,0.1288
wadderu01,2.6,0.1488
newcodo01,1.9425,0.208
wallabo01,3.6164,0.4436
drysddo01,2.1371,0.1755
burdele01,1.518,0.1517
schilcu01,1.3538,0.0683
chandsp01,2.5972,0.2512
ryanno01,1.0558,0.0496
guarded01,0.0011,0.0
martipe01,3.4626,0.6341
newsobo01,2.1954,0.1412
lawve01,1.7112,0.186
barnero01,4.7936,1.3988
sislege01,4.0229,0.6248
kerrdi01,1.9231,0.2797
covelst01,2.3459,0.1552
deandi01,2.2062,0.2338
bunniji01,2.1215,0.1364
leonadu02,1.6469,0.0828
lopated01,2.4846,0.2437
ehmkeho01,2.352,0.1655
coopemo01,2.202,0.1684
bresnro01,3.0989,0.4716
larsedo01,1.2417,0.1354
deandi01,2.2062,0.2338
phillde01,2.5995,0.2546
woodjo02,2.8046,0.3822
glassja01,4.0495,0.6699
marquru01,2.0653,0.1175
suttebr01,0.1543,0.0091
newcodo01,1.9425,0.208
hoytwa01,1.9095,0.1424
shantbo01,0.9481,0.1038
lolicmi01,1.3868,0.1064
lawve01,1.7112,0.186
marquru01,2.0653,0.1175
adamsba01,2.1141,0.1639
conceda01,3.506,0.3991
burdele01,1.518,0.1517
drysddo01,2.1371,0.1755
stantmi01,0.0144,0.0
rixeyep01,2.1931,0.1369
bridgto01,2.3656,0.1958
mcginjo01,2.7191,0.2285
haddiha01,1.5028,0.1789
hoopeha01,3.8047,0.6189
ruckena01,2.3958,0.131
wittbo01,0.1461,0.0046
coombja01,2.413,0.2674
vanhage01,4.0428,0.8261
shantbo01,0.9481,0.1038
coopewi01,2.3551,0.2131
faberre01,1.894,0.1463
zeileto01,3.5093,0.4569
reynoal01,1.8042,0.1179
marbefi01,1.2123,0.1089
bradlbi01,3.7166,0.5161
doakbi01,1.9978,0.0883
faberre01,1.894,0.1463
adamsba01,2.1141,0.1639
larsedo01,1.2417,0.1354
adamsba01,2.1141,0.1639
kaatji01,1.246,0.1165
lolicmi01,1.3868,0.1064
coombja01,2.413,0.2674
rixeyep01,2.1931,0.1369
ricesa01,3.8557,0.6298
leonadu02,1.6469,0.0828
faberre01,1.894,0.1463
lolicmi01,1.3868,0.1064
morrija02,0.0018,0.007
mclaide01,2.1614,0.1123
derripa01,2.1762,0.1209
donlimi01,3.674,0.6378
smithle02,0.0626,0.002
erskica01,1.6333,0.1417
becklja01,3.9925,0.6706
morrija02,0.0018,0.007
veachbo01,3.6551,0.5233
vanceda01,2.1968,0.1538
rixeyep01,2.1931,0.1369
cirilje01,3.337,0.4947
pappami01,2.0361,0.1366
nehfar01,1.972,0.194
deandi01,2.2062,0.2338
lyonste01,2.217,0.2298
abbotji01,0.0798,0.0
grimebu01,2.4288,0.2484
hamptmi01,1.6183,0.2165
vanceda01,2.1968,0.1538
lockebo01,0.5833,0.0714
darkal01,3.9491,0.5821
speaktr01,3.6554,0.6748
nenro01,0.0233,0.0
guidrro01,0.0,0.0105
drabedo01,1.7379,0.1019
donlimi01,3.674,0.6378
messean01,2.0652,0.1388
culpra01,1.8696,0.1242
wadderu01,2.6,0.1488
deandi01,2.2062,0.2338
bunniji01,2.1215,0.1364
raschvi01,2.2602,0.1673
rootch01,1.7184,0.1361
johnto01,1.1827,0.0565
mcginjo01,2.7191,0.2285
nichoki01,3.2142,0.4206
newcodo01,1.9425,0.208
brechha01,2.0966,0.1495
wagnebi02,0.0234,0.0012
kerrdi01,1.9231,0.2797
schumha02,1.9911,0.2222
griffcl01,2.8454,0.4165
smithle02,0.0626,0.002
bunniji01,2.1215,0.1364
fonsele01,3.6329,0.5528
luquedo01,1.8658,0.1717
lowebo01,3.8856,0.6221
ruffire01,2.1961,0.2347
conceda01,3.506,0.3991
bridgto01,2.3656,0.1958
darkal01,3.9491,0.5821
burkeje01,4.076,0.8325
brilene01,1.0376,0.0642
tennefr02,3.8089,0.6409
rommeed01,1.6292,0.1578
dykesji01,3.5259,0.4855
faberre01,1.894,0.1463
martipe01,3.4626,0.6341
marquru01,2.0653,0.1175
earnsge01,2.2069,0.1912
shockur01,1.9369,0.216
newhoha01,2.0305,0.1443
grimebu01,2.4288,0.2484
holtzke01,1.3311,0.0768
martipe01,3.4626,0.6341
lemonbo01,1.9236,0.2407
conceda01,3.506,0.3991
akerja01,0.1855,0.006
krukomi01,1.9461,0.1186
rixeyep01,2.1931,0.1369
schaege01,3.2904,0.4322
chapmbe01,3.7729,0.6663
haineje01,2.0071,0.1357
zachrpa01,1.0853,0.0307
krausle02,1.0599,0.0689
morrija02,0.0018,0.007
hershor01,1.5577,0.125
rootch01,1.7184,0.1361
koufasa01,1.9547,0.0655
rommeed01,1.6292,0.1578
bridgto01,2.3656,0.1958
hardeme01,2.0599,0.1524
lyonste01,2.217,0.2298
chesbja01,2.8066,0.2163
rixeyep01,2.1931,0.1369
kellyge01,3.6948,0.5049
hunteca01,1.2777,0.1165
haineje01,2.0071,0.1357
pascuca02,1.7841,0.131
roepr01,1.8619,0.1111
waltebu01,2.7497,0.3175
blassst01,1.8508,0.1424
marquru01,2.0653,0.1175
cramedo01,4.0822,0.6061
gomezle01,2.4565,0.1603
fellebo01,2.2491,0.1737
newcodo01,1.9425,0.208
roberro01,2.2166,0.1555
faberre01,1.894,0.1463
newcodo01,1.9425,0.208
waltebu01,2.7497,0.3175
ehmkeho01,2.352,0.1655
vanceda01,2.1968,0.1538
woodwi01,0.4946,0.0169
phillde01,2.5995,0.2546
burdele01,1.518,0.1517
oneilpa01,3.5645,0.5071
schumha02,1.9911,0.2222
vanceda01,2.1968,0.1538
vanceda01,2.1968,0.1538
gelbech01,3.2751,0.4543
adamsba01,2.1141,0.1639
raschvi01,2.2602,0.1673
nehfar01,1.972,0.194
ricesa01,3.8557,0.6298
vandejo01,1.7932,0.1518
schmija01,1.8426,0.0895
battijo01,4.0688,0.475
millebo04,0.4229,0.0113
keefeti01,3.3706,0.4013
honeyri01,0.2272,0.0162
percitr01,0.0071,0.0
perryga01,1.3672,0.061
cummica01,4.3279,0.5992
lolicmi01,1.3868,0.1064
sherdbi01,1.7486,0.1749
whiteha01,0.7567,0.0445
gordoto01,0.0022,0.0
facero01,0.2274,0.0106
rixeyep01,2.1931,0.1369
haddiha01,1.5028,0.1789
warnelo01,2.0959,0.1895
grimebu01,2.4288,0.2484
eckerde01,0.1687,0.0084
darwida01,0.4224,0.0208
blylebe01,0.6452,0.0272
kellyge01,3.6948,0.5049
mussimi01,0.0968,0.0056
spaldal01,4.764,1.0146
langsma01,0.2004,0.0109
maricju01,2.5705,0.1537
morrija02,0.0018,0.007
ricesa01,3.8557,0.6298
gromest01,1.3404,0.1234
gagneer01,0.2139,0.0124
rowesc01,1.8513,0.2363
mccarto01,4.022,0.8384
ansonca01,4.0733,0.7911
planked01,2.5508,0.2063
lucasre01,1.5865,0.1709
altroni01,2.3913,0.2261
deandi01,2.2062,0.2338
lolicmi01,1.3868,0.1064
sherdbi01,1.7486,0.1749
reynoal01,1.8042,0.1179
reynoal01,1.8042,0.1179
